"","mean","0.025quant","0.975quant"
"as.factor(x1)1",0.975102380058876,0.936315525783293,1.01545643171937
"as.factor(x2)1",1.11343532151894,0.783372135924922,1.5820676796123
"as.factor(x3)0.5",1.18017417597901,1.15790872314666,1.20283748299532
"as.factor(x3)1",1.05068932725313,1.03160613233504,1.07010062578916
"as.factor(x3)2",1.10830423790122,1.02591875768033,1.19720327353076
"x4",0.998873211528687,0.982799283014667,1.01519558042603
"x5",0.996577221295283,0.987702726274957,1.00552291802906
"x6",1.000339836938,0.993729088360121,1.00698884223899
"x7",0.999718068409227,0.998327576710635,1.00110915223186
