"","x"
"1",-0.114673685947979
"2",0.635738436664829
"3",0.363926638689773
"4",1.28310784221921
"5",-0.436508944897051
"6",0.344916791933676
"7",0.00780699641037688
"8",-0.0476548199453277
"9",0.310103436302846
"10",0.552841387641891
"11",0.130603240890967
"12",-0.271272172439385
"13",-0.564198494441047
"14",-0.0874718608350613
"15",-0.338277815967602
"16",-0.0940940902146691
"17",-0.192929288481901
"18",-0.506555360234459
"19",-0.0807981574430689
"20",-0.196126310273125
"21",-0.31613933193642
"22",0.885707685861712
"23",1.01851804551189
"24",0.270712448970551
"25",0.420235026025464
"26",0.37119067056031
"27",0.0159649777969032
"28",-1.39577849179652
"29",-0.032502610250413
"30",0.194673896581589
"31",0.566038087912088
"32",0.665726804105087
"33",-0.284104537281902
"34",-0.565111846161712
"35",-0.693342907531108
"36",-0.422992240495676
"37",-0.0362094551583441
"38",0.552814140781422
"39",-0.124332505382731
"40",-0.183204483092941
"41",0.192983609632008
"42",1.12457609921542
"43",0.390743199256886
"44",0.276062556612053
"45",1.78312617574011
"46",1.20131377280517
"47",0.772154730447759
"48",0.591085366998321
"49",0.0598564298701023
"50",-0.527740982081647
"51",-0.41502732784955
"52",-0.574887984367018
"53",0.192261524301223
"54",-0.304844261999547
"55",-0.186194549004881
"56",-0.771787643667923
"57",-0.906717682486369
"58",-0.7481956658303
"59",-0.538349660585882
"60",1.24820108648723
"61",0.257288448099059
"62",-0.78322857438239
"63",-1.24492443289934
"64",-1.25264884748501
"65",-1.29041347494641
"66",0.0879577460442399
"67",-0.314165096555094
"68",0.0686120661804887
"69",0.0567881070119864
"70",0.348589304015334
"71",0.96300713934187
"72",0.405136118447442
"73",1.02580089831952
"74",-0.351111564155029
"75",-1.32718432759003
"76",-1.18999046448691
"77",0.63375978889323
"78",-0.082891080781103
"79",-0.474965745841353
