"","x"
"1",0.126871691588103
"2",0.060390446853088
"3",0.0795803403940412
"4",0.0579025274409669
"5",0.072820213934181
"6",0.0759113897688765
"7",0.0935818343617081
"8",0.111229160141368
"9",0.0643903512618287
"10",0.105042793130667
"11",0.0784205528905785
"12",0.0600741530478101
"13",0.0658484199355017
"14",0.0168537995742525
"15",0.0314185134713563
"16",-0.0605378280658199
"17",0.0708295643618163
"18",-0.0331589254646014
"19",0.035438995867726
"20",0.0533032866128448
"21",0.0669906282340622
"22",0.0131366447919891
"23",0.0337273461642726
"24",0.0282756361654369
"25",0.0531878103280854
"26",0.0353691896592569
"27",0.0583271909741387
"28",0.025132505289045
"29",0.0175753675102085
"30",-0.0114278339331232
"31",-0.00255868776577532
"32",-0.0513442557085229
"33",-0.0391014419685548
"34",-0.0272527769729367
"35",-0.0925386527260302
"36",-0.0525981240490504
"37",-0.0600887663230537
"38",-0.0538661955228855
"39",-0.0971923131946815
"40",-0.10975596834895
"41",-0.0505246098998645
"42",-0.0993262474458581
"43",-0.067498329069849
"44",-0.0497531697705214
"45",-0.0498122455318501
"46",-0.000774539180703707
"47",-0.0426773591685401
"48",-0.0463146027900824
"49",-0.0342180348931831
"50",-0.0318351793578001
"51",-0.031359036706279
"52",-0.0643734743598473
"53",-0.0419255579847643
"54",-0.0242838163725713
"55",-0.0190188431841954
"56",-0.0166016273117528
"57",-0.0105893817700105
"58",0.0119672916978126
"59",-0.0137621931423595
"60",-0.00291408313796981
"61",0.0022239601492066
"62",0.0381187801600499
"63",0.0283477422273301
"64",0.0303520064697535
"65",0.0433617121705304
"66",0.041629927622112
"67",0.0312253555016826
"68",0.0473422975888911
"69",0.0613176401213952
"70",0.0237668576411981
"71",0.0490625712558964
"72",0.0134957867627906
"73",0.0707855345670794
"74",0.0568828688634447
"75",0.0329610731184798
"76",0.0206512382355919
"77",0.00648087135200293
"78",0.0144058594920228
"79",-0.0872244431576322
"80",-0.0279794222420648
"81",-0.113965760720547
"82",-0.0341246684310552
"83",-0.0909101273435569
"84",-0.0411806175556565
"85",-0.0565172043918258
"86",-0.0248046554344103
"87",-0.0626278365510503
"88",-0.0179445514448662
"89",-0.0397471263803587
"90",-0.0592160045209737
"91",-0.0420946761602657
"92",-0.0232995017485316
"93",-0.024406882655767
"94",-0.0560410419896606
"95",-0.0246043095549483
