"","x"
"1",-0.121920456820059
"2",0.639802748502088
"3",0.351607866377324
"4",1.27430028037976
"5",-0.425433975115326
"6",0.307327670993377
"7",-0.0068647595123521
"8",-0.0492215266976147
"9",0.310528495149892
"10",0.569519534322284
"11",0.137085805619278
"12",-0.274097328494537
"13",-0.550211407814402
"14",-0.0831532407340851
"15",-0.33606030711862
"16",-0.0958592442806463
"17",-0.183980503394225
"18",-0.523928606941267
"19",-0.0784618647401813
"20",-0.188302780942987
"21",-0.319341510082461
"22",0.857617853053095
"23",0.988345849993453
"24",0.260793801852613
"25",0.431123004405178
"26",0.373354085959763
"27",0.0127376347467538
"28",-1.38584969130086
"29",-0.0113779381841203
"30",0.21224003785894
"31",0.584993732646587
"32",0.668982084710181
"33",-0.294085077826033
"34",-0.551093296477347
"35",-0.694582821568098
"36",-0.411402583644199
"37",-0.03065317466175
"38",0.54323246263509
"39",-0.115697128011623
"40",-0.156776627644228
"41",0.187139177528568
"42",1.11041726686183
"43",0.392852572387277
"44",0.249286564021037
"45",1.76150924100617
"46",1.17144227596887
"47",0.74098593410438
"48",0.576041366255716
"49",0.0435115229498654
"50",-0.515148181072418
"51",-0.405309435210863
"52",-0.56724572613448
"53",0.207077198848078
"54",-0.288883459022042
"55",-0.195986555771278
"56",-0.80111498022447
"57",-0.927312284200866
"58",-0.729369206997226
"59",-0.524953845880149
"60",1.27389222212099
"61",0.259324570369722
"62",-0.79832267232769
"63",-1.2279852492903
"64",-1.24447087448378
"65",-1.28427909826292
"66",0.0999014318526974
"67",-0.327458090957779
"68",0.099499382371957
"69",0.0799905580768525
"70",0.361185049643964
"71",0.971228597742112
"72",0.396284196816041
"73",1.01677464719734
"74",-0.333801635579673
"75",-1.32300611494342
"76",-1.19782083765267
"77",0.636165520215399
"78",-0.0878373876776921
"79",-0.489048783938954
