"","mean","0.025quant","0.975quant"
"as.factor(x1)1",0.975118413506667,0.936169036072442,1.01565182344517
"as.factor(x2)1",0.903426915478139,0.673641225474008,1.21124529630086
"as.factor(x3)0.5",1.0243218431588,1.0204373885135,1.02821761477486
"as.factor(x3)1",0.923822159610147,0.92050431862013,0.927149050426297
"as.factor(x3)2",0.919373400412802,0.852166321637898,0.991814031890229
"x4",0.99589827179872,0.97979836618691,1.01224822666624
"x5",0.996793775513749,0.98787677047007,1.00578332659157
"x6",1.00180447665257,0.995156588107809,1.00849089322215
"x7",0.998976945614713,0.997581035518601,1.00037357521641
