"","x"
"1",0.0925688112137695
"2",0.0946631652816466
"3",0.0427709337540959
"4",-0.00332243540636562
"5",0.00487991942556574
"6",0.0285569194181423
"7",0.0519698892489682
"8",0.0760441188774257
"9",0.0502736955839668
"10",0.0817755354429964
"11",0.100118366798276
"12",0.140941940372343
"13",0.106823023312255
"14",0.0624115112022038
"15",0.0693024205722266
"16",0.0787957732787535
"17",0.0986086549776883
"18",-0.0223248088296132
"19",-0.0104167597680074
"20",0.0576743954766602
"21",-0.0863724526692347
"22",-0.0172685680404972
"23",0.0102813822157928
"24",0.0149181219663933
"25",0.010771010609475
"26",0.0157370671707096
"27",0.0550747045491524
"28",-0.00190536644638042
"29",-0.0387583761149664
"30",-0.00171146515377805
"31",-0.0403804480665941
"32",-0.0443118955526583
"33",-0.0122179672595975
"34",-0.0454185043902242
"35",-0.0326248725265063
"36",-0.0290150731536176
"37",-0.0684737653644144
"38",-0.0396871465777714
"39",-0.110947486641263
"40",-0.102656863830964
"41",-0.105836392621801
"42",-0.0651556835306885
"43",-0.0622081869570947
"44",-0.113649789877653
"45",-0.0125067464636467
"46",-0.0161218525227443
"47",-0.0458377526266463
"48",-0.0442344929370078
"49",-0.0143956542060458
"50",-0.0250372159910248
"51",-0.0155323817934373
"52",-0.0586728256173547
"53",-0.0467356988902937
"54",-0.0566439494890633
"55",-0.087727311077717
"56",-0.0577545634452379
"57",-0.0871262518546463
"58",-0.0741794770192046
"59",-0.0912458379624179
"60",-0.0577669951208175
"61",-0.0253651176115285
"62",-0.0201305954384359
"63",-0.0510993991357991
"64",-0.0214516340747909
"65",-0.0427830957114953
"66",-0.00462823385335714
"67",0.0124570060901918
"68",0.0258065258044657
"69",0.0203547816459588
"70",0.0068906464901632
"71",-0.0355355732372009
"72",-0.0529025521926945
"73",-0.0678636094797471
"74",-0.036780813532838
"75",0.0114771281994205
"76",0.0106624020054006
"77",0.0100859457214069
"78",0.00537448107069936
"79",0.0380752783306515
"80",0.0462307893828779
"81",0.0350562035703825
"82",0.0453903291584115
"83",0.0274195306927674
"84",0.0657878623764468
"85",0.0492209201900135
"86",0.0956699174870665
"87",0.0042026167248702
"88",0.088523034587199
"89",0.087270844116184
"90",0.0156115984783955
"91",0.0134877018914883
"92",0.112378515700525
"93",-0.0125172994323439
"94",0.0493897725802309
"95",0.0186679390178363
"96",-0.0227443471218763
