"","x"
"107",-0.169415597095719
"108",-0.144408329481456
"109",-0.164809378853641
"110",-0.135146371903401
"111",-0.165870793374713
"112",-0.156660568903391
"113",-0.127222624669856
"114",-0.107615446241946
"115",-0.118141441723829
"116",-0.0920025143362877
"117",-0.111240798310403
"118",-0.0821622541312952
"119",-0.063126404563396
"120",-0.0431642956431811
"121",-0.0617536271533899
"122",-0.0316403233872147
"123",-0.112769238755525
"124",-0.116218428373138
"125",-0.0964555915197159
"126",-0.104278905389687
"127",-0.0425236018056488
"128",-0.0048999592373159
"129",-0.0475953939190426
"130",-0.0553041221669622
"131",-0.0379670053950323
"132",-0.0255988788084987
"133",-0.0154328020039092
"134",-0.0816462340824127
"135",-0.0124058744695042
"136",0.0124787897769751
"137",-0.00679579989337353
"138",-0.0273026952267003
"139",-0.0184512232616308
"140",-0.0164625611937722
"141",0.0612875098366536
"142",0.0295507102399071
"143",0.0404094894917254
"144",0.042728332164989
"145",0.0205717321187563
"146",0.0311571005180141
"147",0.111440880090047
"148",0.113412275562684
"149",0.123230102380691
"150",0.130396252877683
"151",0.161073720482543
"152",0.174450861551205
"153",0.222629930499048
"154",0.224484142232682
"155",0.22551501975563
"156",0.223485935385997
"157",0.189910210275974
"158",0.0987040285742237
"159",0.0734019501489479
"160",0.0559750517140992
"161",0.0872855326884769
"162",0.0827797976192198
"163",0.0966508875317407
"164",0.118516720068091
"165",0.111094175061422
"166",0.0989000238046465
"167",0.121833237764508
"168",0.131089467298266
"169",0.0881537202461361
"170",0.0975106205995071
"171",0.132553150928761
"172",0.14773538196667
"173",0.152789790896075
"174",0.191663128439439
"175",0.149648448822532
"176",0.175284965321392
"177",0.0594786044079131
"178",0.00517581389996112
"179",-0.00862357088640573
"180",-0.0637887640525891
"181",0.0145144226437288
"182",-0.0545998301868173
"183",-0.0248247299985826
"184",-0.0313203193792421
"185",-0.00863120230773365
"186",-0.0064475132569414
"187",0.00164558949163468
"188",0.0636965425221259
"189",0.0519481541794386
"190",0.0425193302980482
"191",0.0922697550861098
"192",0.0535780377915564
"193",0.0201924206325785
"194",-9.49157763726304e-05
"195",0.0273830746537732
"196",0.0250238502627396
"197",0.0256207515639023
"198",0.0610589906330156
"199",0.0905706800250276
"200",0.0659121471695439
"201",0.0517889069573894
"202",0.0747271605876589
"203",0.0522982637097788
"204",0.0839056854464424
"205",0.1743078304074
"206",0.200122949501799
"207",0.20857745951755
"208",0.127001788983082
"209",0.0887277747734596
"210",0.159292632626348
"211",0.133158912781121
"212",0.131202012372966
"213",0.208221440441964
"214",0.218805929349599
"215",0.243717774415953
"216",0.171687277304787
"217",0.203472279499151
"218",0.190644727644865
"219",0.228303856637622
"220",0.300494746661223
"221",0.237284007062382
"222",0.252162135055455
"223",0.227641496184662
"224",0.200868751223222
"225",0.180540167048697
"226",0.217986449260511
"227",0.206195240435023
"228",0.212693776299109
"229",0.210043039454583
"230",0.249167006304855
"231",0.244382380924303
"232",0.267717510826125
"233",0.281237974288024
"234",0.289907256817435
"235",0.302063073417072
"236",0.315478279862923
"237",0.358141302883254
"238",0.292986016275563
"239",0.286171934692592
"240",0.260296828087743
"241",0.133307630523414
"242",0.170761260138431
"243",0.154255588630297
"244",0.155269058605429
"245",0.16319433341917
"246",0.179136722293588
"247",0.117018632165182
