"","x"
"1",-0.0320192962223544
"2",-0.0151794761417221
"3",-0.028128024796179
"4",-0.0206507359410811
"5",-0.019942540247261
"6",-0.016523207527824
"7",0.0205497126539501
"8",-0.0113531306742763
"9",-0.00632182757941701
"10",0.00471403557150862
"11",0.00380557888854158
"12",-0.00223193549512644
"13",0.000547045657945422
"14",-0.000526637585867408
"15",0.00146847698545786
"16",-0.00274647489520331
"17",0.0053920506946131
"18",0.0152827045772506
"19",-0.00223171722596398
"20",0.00278990916665661
"21",0.00505431774829544
"22",-0.00949894064245582
"23",0.00733476592800185
"24",0.0108478745390567
"25",0.00562168375528429
"26",0.00831018627561407
"27",0.00404563487131707
"28",0.00943980309702328
"29",0.00854616576761175
"30",0.0236242267327288
"31",-0.00279987932075552
"32",0.0128827120080309
"33",0.0166610110882391
"34",0.00326708590599694
