"","x"
"1",-1.45241579086972
"2",2.12031861800077
"3",2.33781683676295
"4",0.882297626770651
"5",0.724366949355554
"6",0.41061679459768
"7",1.34489551983473
"8",0.47930235633487
"9",0.389451181436006
"10",0.512986197959152
"11",0.553890909912752
"12",2.07537336764714
"13",2.55630758540536
"14",2.56570504259009
"15",1.35344295983706
"16",0.548981609636316
"17",0.908022852541688
"18",1.56154878913685
"19",1.63326797153044
"20",0.853041938466984
"21",1.48077637107939
"22",1.7690039365343
"23",1.50363568812631
"24",1.58034803962727
"25",-0.200490488404309
"26",-0.177307499797152
"27",0.771754005630505
"28",0.0596765662279029
"29",0.972073051610043
"30",0.587116543415123
"31",-1.64411870627547
"32",-1.59191232935893
"33",-0.468456076977927
"34",-0.0952585187812166
"35",-0.5223814793424
"36",1.39408716839753
"37",0.222193798738448
"38",-0.425393966705559
"39",0.463279015545758
"40",0.358699792393181
"41",-0.122338150157702
"42",-0.010325719231609
"43",1.02681773658727
"44",0.645890462469661
"45",-2.19600049355616
"46",0.301953594035512
"47",-0.897967327622062
"48",-4.94739057783299
"49",-4.28522489768873
"50",0.10315758085306
"51",-0.631879706266565
"52",-1.23389541873866
"53",-2.39014207091059
"54",-0.332886145025846
"55",-0.773771217855092
"56",0.911699007532667
"57",-0.235109742154512
"58",-0.91648652185279
"59",0.432575424092024
"60",1.9225663143671
"61",-2.27757927711321
"62",-0.167608312063831
"63",-0.776215892466537
"64",0.570235971083038
"65",0.35496409533508
"66",-0.639256926666192
"67",0.742746009633101
"68",0.886497481875751
"69",-1.21598516152662
"70",-1.36963316730335
"71",-1.64353489132123
"72",-1.78328020112432
"73",-2.58856851074304
"74",-1.2102536599764
"75",-1.81264558102855
"76",-0.979111868059796
"77",0.908222257732628
"78",-0.916250207130163
"79",-0.598556694185224
