"","mean","0.025quant","0.975quant"
"as.factor(x1)1",0.992599536789664,0.915007416676596,1.07668567254273
"as.factor(x2)1",1.469821041131,0.916682391752802,2.35562198134296
"as.factor(x3)0.5",1.07832604324469,1.07393168028164,1.0827346217143
"as.factor(x3)1",0.955196555601107,0.952585956009639,0.957812307077709
"as.factor(x3)2",1.03274685796054,0.948805497461528,1.12401988684526
"x4",1.01992266267763,0.985517690173101,1.05549324270286
"x5",1.0028897049905,0.987086882879538,1.0189296733164
"x6",0.999057286698098,0.98465174848951,1.01365917050452
"x7",1.00477740015489,0.997524523971692,1.0120758481864
