"","x"
"1",1.06510069605526
"2",0.121770334638849
"3",0.739688760924743
"4",0.553122650919688
"5",-0.113956725220814
"6",-0.0725517336164406
"7",-0.0301301211226013
"8",0.043677588527524
"9",0.332844680778589
"10",0.705155372203479
"11",-0.218400211918779
"12",-0.0512591568325041
"13",-0.515330344832202
"14",-0.331745276656339
"15",-0.394981609220368
"16",-0.439635866187285
"17",0.664319014887248
"18",0.02670405878987
"19",-0.678030024411257
"20",0.119038933859557
"21",-0.0693106888958194
"22",-0.771880159511101
"23",0.114846223504491
"24",-0.358983731432277
"25",0.446448119235538
"26",1.1670833439492
"27",0.561988773276845
"28",-0.348341229810007
"29",-0.415324900998803
"30",-0.433007316538676
"31",-0.917641174377315
"32",-0.483682108854423
"33",0.100659258819013
"34",-1.43622873249276
"35",-0.245684059511253
"36",-0.181780953797386
"37",0.730642432928117
"38",0.802850489737141
"39",-1.56293409563363
"40",-0.209937655022988
"41",0.669904772732961
"42",-0.0593473030110236
"43",2.16871132743282
"44",-0.0286617569705089
"45",-0.363735919590608
"46",0.706646856410121
"47",0.506111300332224
"48",-0.0922311093633651
"49",0.364637671769291
"50",-0.146385109568828
"51",-0.681356930786633
"52",0.156292893398846
"53",0.293625576478829
"54",-0.0864779164760999
"55",-0.118637288586677
"56",0.244014115600593
"57",0.400899817342861
"58",0.536190588618509
"59",0.0827293373602734
"60",0.538932428169401
"61",0.172109497013246
"62",-0.600236588254245
"63",-1.7837581348502
"64",-0.267392310135639
"65",-0.371617404937959
"66",-0.504395183629739
"67",-1.85913608459152
"68",-1.66743149368236
"69",0.136004431545857
"70",-0.291998253103993
"71",-1.01394493725352
"72",0.107648473584885
"73",0.0716587978870795
"74",0.905766250107987
"75",1.01721112840461
"76",1.97000422202121
"77",1.44243782594543
"78",-0.494013479043117
"79",-0.0757596408898586
