"","x"
"1",0.0657276063293855
"2",0.160733198292272
"3",0.309602980089933
"4",-0.0260197749827016
"5",0.136731763763754
"6",0.154267774886594
"7",0.179960418898881
"8",0.117879139910832
"9",0.123952066545993
"10",0.0194261984081826
"11",0.0201834262690828
"12",0.176326133237563
"13",0.056884698236754
"14",0.125552713891052
"15",-0.0794995236979966
"16",-0.0412181274009815
"17",-0.0310239380284266
"18",-0.068703431433963
"19",-0.0207683540556653
"20",-0.130752973274845
"21",-0.273237122080522
"22",-0.140613081586132
"23",-0.203584612432608
"24",-0.280960767364283
"25",-0.115828092621671
"26",-0.129488798576701
"27",-0.114308011149803
"28",-0.00834762628822544
"29",-0.302897971787172
"30",-0.00923526552985515
"31",-0.106118129945664
"32",-0.0714950101798566
"33",-0.0444060778210723
"34",-0.0869056978872457
"35",0.0498183453655881
"36",-0.151839781078376
"37",-0.274203623217727
"38",-0.143215557892822
"39",-0.086995231456478
"40",-0.305351178517791
"41",-0.156713578545566
"42",-0.0111020375937029
"43",0.0193416769144234
"44",-0.0289238243318988
"45",-0.0475434860437818
"46",-0.1481737078442
"47",-0.143209731416479
"48",0.0394919459867995
"49",-0.0313677617129212
"50",-0.0155216562493455
"51",-0.0228189944076693
"52",0.104912884353997
"53",-0.0817424421705612
"54",-0.331682637906249
"55",-0.0670023261150721
"56",-0.0642553682285318
"57",-0.104236134364546
"58",-0.0150119371518918
"59",-0.224415790136043
"60",-0.0437237963571386
"61",-0.0562831116010361
"62",-0.0962118345863437
"63",0.335025073434184
"64",0.15572870587
"65",0.218344854415795
"66",0.0343082067180447
"67",0.285347554529424
"68",-0.0659953171601107
"69",-0.197380972250519
"70",0.0674941974272274
"71",0.12759581549179
"72",0.0656353526241799
"73",-0.025331271386457
"74",0.0760152211254681
"75",-0.109602852170322
"76",0.0875087825364872
"77",-0.099713468744607
"78",0.176242102755861
"79",0.138368882723046
"80",-0.0255095864139001
"81",0.22800599241657
"82",0.102430875085968
"83",0.0154888369851053
"84",0.336756158608167
"85",0.104144357396941
"86",0.315951766856416
"87",0.083893061005912
"88",0.322804018869111
"89",0.0521457335796038
"90",0.00914573157853446
"91",-0.0681563419583789
"92",0.315812697310378
"93",-0.00643730767763073
"94",-0.248434417793504
"95",0.244979470134898
"96",0.0306318658457601
