"","x"
"1",0.14153662880459
"2",0.0283108707657364
"3",0.186645081653918
"4",0.0214169490059507
"5",0.0810432867990244
"6",-0.115043951325177
"7",0.0978786994457024
"8",0.0273991148503416
"9",0.0674768967599309
"10",-0.0198137740005634
"11",-0.173407942996224
"12",-0.0553434644129603
"13",-0.0848368888383591
"14",-0.122782656369835
"15",0.00204774539999957
"16",0.0733928302211371
"17",-0.075748458213384
"18",-0.12795507046324
"19",0.0942054140946364
"20",-0.15276338552445
"21",0.0471195797633601
"22",-0.0915175557248154
"23",-0.263459621569852
"24",-0.0469832586995523
"25",0.156407937357407
"26",0.0919641924560288
"27",0.181909333007597
"28",0.0697214838743156
"29",-0.018787931587614
"30",-0.119675740439064
"31",0.13033222834862
"32",-0.10874384467306
"33",-0.224810886588844
"34",-0.347668882176738
"35",-0.214191610667261
"36",-0.163140392131289
"37",-0.205859182797528
"38",0.00411674991260093
"39",-0.145564894527733
"40",0.0561317368433687
"41",0.361356158459788
"42",-0.148821778064294
"43",-0.179845815522531
"44",-0.0194421510659053
"45",-0.0603969383350573
"46",-0.0324296917428744
"47",-0.0850488192698533
"48",-0.0193452500772824
"49",0.067330132700156
"50",0.113093801967433
"51",0.0232055546886701
"52",0.089758409524694
"53",0.011332735250045
"54",0.0764974600273009
"55",0.138148132132102
"56",0.0702960768277728
"57",0.239368151204844
"58",0.21065921895391
"59",-0.0727035028737395
"60",0.174337208625622
"61",0.0231373569284531
"62",0.0375358138692724
"63",0.0802382567246583
"64",-0.0180830419690086
"65",0.0910189836819213
"66",-0.0550124579014
"67",-0.0812198143574981
"68",0.0231847090559598
"69",-0.0730150716620319
"70",-0.114987664256286
"71",-0.102519154118741
"72",-0.059165112028439
"73",0.16734428138287
"74",0.014302818455355
"75",0.0199850034350632
"76",0.337741504848282
"77",0.0973047576656402
"78",0.109552241675443
"79",-0.194234513897469
"80",0.23886021640091
"81",-0.0064211680433315
"82",0.202933893720347
"83",0.124890011633731
"84",0.163434579256073
"85",0.0933452612165225
"86",0.15918257359297
"87",0.0643703071467633
"88",-0.144922245328196
"89",-0.0487427615279847
"90",-0.312539691148357
"91",-0.186481184278548
"92",-0.134591487033531
"93",-0.124021741549363
"94",0.0799892034303924
"95",-0.106276597868643
