"","x"
"1",0.823773080608636
"2",-0.040978353705391
"3",0.892422322620374
"4",1.13719312750426
"5",0.203641831965068
"6",1.21043455046386
"7",0.866827443604623
"8",0.966574905520632
"9",1.57534035991461
"10",0.231396291102637
"11",1.1637910404821
"12",0.827996782365989
"13",0.527029390367229
"14",0.451238211126774
"15",0.299319988649734
"16",0.987110451701341
"17",0.918473137881945
"18",0.855283395595647
"19",0.0457868111664373
"20",-1.01769845652168
"21",0.293220462294794
"22",0.919599175768241
"23",1.04266580173319
"24",0.853824333370248
"25",-0.149088661957284
"26",0.284981114277885
"27",0.687443426657744
"28",0.42160840186887
"29",1.4322372669831
"30",0.284695681487506
"31",0.467937323211052
"32",-0.683830302745948
"33",-1.06888672622431
"34",-2.13306038340637
"35",-1.2128240774532
"36",-2.03247063128783
"37",-1.44375428536435
"38",-0.830405696335428
"39",0.212125589458753
"40",0.552717949611201
"41",0.71092183829273
"42",-1.12793539327805
"43",0.861300667095416
"44",-0.81654283389712
"45",-0.848486507591256
"46",-0.105557045898223
"47",1.36448607895523
"48",-0.281659784725323
"49",-0.317394193583562
"50",-0.451424428436325
"51",-1.77139990162654
"52",-0.873857085941461
"53",-0.831973184579421
"54",-0.65303189302085
"55",-1.3377042922797
"56",-0.998908235911527
"57",-0.429921279676742
"58",-1.43266095385564
"59",-0.77837786830254
"60",-1.50794429226834
"61",-0.891704084773764
"62",0.530199214215828
"63",1.20127346135802
"64",0.0235999270113003
"65",0.189711075855058
"66",-0.51851008772856
"67",-0.0307229688980871
"68",-0.0965832147278261
"69",0.441658969985756
"70",0.302358462410919
"71",0.416085710534449
"72",0.513823872953179
"73",-1.26055763894039
"74",-0.657999551778649
"75",0.143544303563941
"76",-0.591649778873464
"77",0.0138754965870432
"78",0.534833793662887
"79",0.542696651131937
