"","mean","0.025quant","0.975quant"
"as.factor(x1)1",1.00946603132364,0.752149532560532,1.35428344604416
"as.factor(x2)1",0.873988475208333,0.557969461317336,1.36838750968592
"as.factor(x3)0.5",0.983211378300718,0.978855601750728,0.987582835299148
"as.factor(x3)1",0.976463779535884,0.972942694275754,0.97999448895577
"x4",1.00357447684294,0.908994607843839,1.10784966817719
"x5",1.0009768443145,0.941728691376357,1.06386636621025
"x6",1.00175170588218,0.945422291367689,1.06135573239949
"x7",1.00039554358151,0.976139131860594,1.0252212973604
