"","x"
"1",1.72569201720994
"2",0.545955803730652
"3",1.29265979482142
"4",2.28880563375504
"5",1.06299207207885
"6",2.00444443772904
"7",0.134821420202526
"8",-1.03057731958994
"9",2.2254960055642
"10",0.843668571142378
"11",2.73256276877823
"12",2.1991894569653
"13",0.612657777815958
"14",0.906009949357081
"15",1.186162091833
"16",-0.616771783745881
"17",1.55732520197876
"18",2.01261088102235
"19",0.69298307495809
"20",-0.591336012193917
"21",0.416700131180162
"22",1.48188151168997
"23",1.08726321686958
"24",1.43187440993334
"25",0.422919062076027
"26",0.634199973345726
"27",1.61125882104125
"28",1.08751445369106
"29",0.859631331796857
"30",1.4173681070284
"31",1.47517856555511
"32",-1.07914414615905
"33",-1.96498680579708
"34",-1.85472198539389
"35",-2.25989426247348
"36",-5.29377999323573
"37",-5.65198067222472
"38",1.26819635499447
"39",0.372865952408807
"40",0.876244175491411
"41",0.911440775504962
"42",-2.28998768522897
"43",1.46002322164058
"44",-1.65102855999354
"45",-0.40708143458764
"46",0.403438738579192
"47",2.24922478101802
"48",0.782879562482847
"49",0.110099800688576
"50",-0.0232405457261539
"51",-2.47778041009303
"52",-1.27470046770162
"53",-5.26050972793796
"54",-0.906189648201399
"55",0.617180581282387
"56",-0.970860570176998
"57",-1.46946606402733
"58",-1.14082095225932
"59",-0.890583125716547
"60",-1.75331125225985
"61",-0.623242748357289
"62",1.30712590958608
"63",1.54206713007088
"64",0.799032936450052
"65",0.840786779226107
"66",-1.33945810065833
"67",-5.26195044260695
"68",-4.84884012116933
"69",0.935053268106935
"70",0.581385715143456
"71",0.859345886492817
"72",1.13564453240132
"73",-1.98334632833067
"74",0.369065307018257
"75",0.790187297866731
"76",-0.126444676813732
"77",-0.0741367142636088
"78",0.927599129482625
"79",0.912404176589678
