"","x"
"1",0.738459728958612
"2",0.0209410276808367
"3",1.26757224955192
"4",0.808959871417084
"5",0.612334556964993
"6",1.25186678060348
"7",1.09970823055552
"8",0.739785389749483
"9",1.47146889810292
"10",-0.116016218765648
"11",1.08427561756524
"12",0.323179876872307
"13",0.562896637082122
"14",0.562071365997378
"15",0.321925637727706
"16",0.563609900194949
"17",1.29489114102597
"18",0.533635357755491
"19",-0.506969577389389
"20",-0.702147047787851
"21",0.909750460224771
"22",0.960305904207343
"23",1.41770251812927
"24",0.17032524299771
"25",0.0550694761463699
"26",0.827807995506659
"27",0.765982452005715
"28",-0.263902821328244
"29",1.01382465260547
"30",0.527407471356386
"31",0.243760295541523
"32",-1.03034883070805
"33",-1.63610138842614
"34",-1.36948441389851
"35",-2.22199010981588
"36",-2.41967974433055
"37",-1.53642297788609
"38",-0.355742587190435
"39",0.30036523173075
"40",0.336664019945843
"41",0.448830859610727
"42",-0.458104433529607
"43",0.353039928301829
"44",-1.46217751431794
"45",-0.830493312233686
"46",0.0756649787995583
"47",1.71806811953993
"48",-0.159258247381916
"49",-0.386839286070377
"50",-0.511914940883463
"51",-2.0326347678506
"52",-0.387659500560811
"53",-0.845345933922157
"54",-0.460274884821765
"55",-1.46039817634562
"56",-0.920705219277591
"57",-0.954541864436656
"58",-2.45710871975177
"59",-0.471992777544887
"60",-1.90802772994267
"61",-1.3046280992779
"62",1.54379736841424
"63",1.43892399230904
"64",0.343146270493302
"65",0.841965684841989
"66",-0.583402974892755
"67",-0.178666348290863
"68",-0.104154548874718
"69",0.662217405936483
"70",0.202275916795431
"71",0.806847804717417
"72",0.488407900730327
"73",-1.09023323735115
"74",-0.742933691600285
"75",0.177212481165821
"76",-0.131336398217915
"77",0.461733750589988
"78",0.879622170948281
"79",0.872369610272828
