"","x"
"1",0.908171549983301
"2",-0.0571398458467736
"3",0.725424791430507
"4",0.576878360883343
"5",0.176993645457825
"6",-0.0807303607367473
"7",-0.25513730584027
"8",-0.299298631997734
"9",0.385295287078417
"10",0.651240157557828
"11",-0.0666210963344774
"12",-0.246141464032638
"13",-0.339546632416829
"14",-0.0403329058475863
"15",-0.325380620782273
"16",-0.336342342212184
"17",0.519242988521582
"18",-0.0123791098683754
"19",-0.694698179154812
"20",0.221944699684815
"21",-0.237702277329172
"22",-0.934893737284548
"23",0.292453106408062
"24",-0.268419156935689
"25",0.590221982802125
"26",0.804375359774422
"27",0.386696819429171
"28",-0.316748865678105
"29",-0.241963840574849
"30",-0.323458144564746
"31",-1.13949779998161
"32",-0.131669885017682
"33",0.111288408460646
"34",-1.12372997327631
"35",-0.054061213760294
"36",-0.0271483975259312
"37",0.953072440194587
"38",0.927157569138128
"39",-1.59311109663754
"40",-0.277003257415548
"41",0.513440156815087
"42",-0.090414113207665
"43",1.75830165236197
"44",-0.0439992858411062
"45",-0.307171414921903
"46",0.445349625118409
"47",0.443884234506128
"48",-0.0658534133505544
"49",0.441544120964665
"50",-0.00109806492236272
"51",-0.485037845620945
"52",0.462045840041259
"53",0.459913353280388
"54",0.00756963118387508
"55",-0.26146161504815
"56",-0.0772992539576702
"57",0.431024283357128
"58",0.794623674162631
"59",0.498349670266437
"60",0.763328797199148
"61",-0.0223770039890559
"62",-0.66646330247348
"63",-1.87747049319992
"64",-0.26624583086493
"65",-0.975650195326959
"66",-0.397439626013658
"67",-1.864943926885
"68",-2.118547106952
"69",0.0402356545580806
"70",-0.389694888060131
"71",-0.752835875476891
"72",0.284040870562477
"73",0.354448508393699
"74",0.804955992812277
"75",0.930227771566883
"76",1.67314373040431
"77",1.14149619050944
"78",-0.584994102903909
"79",0.196730692299264
