"","x"
"1",-0.175722062418029
"2",-0.155412041178574
"3",-0.170157459486718
"4",-0.142446792420294
"5",-0.191621859414319
"6",-0.183946468359294
"7",-0.176672908118729
"8",-0.139315865792881
"9",-0.143139449123373
"10",-0.105023170908319
"11",-0.174042254204461
"12",-0.173441102417029
"13",-0.188184090692906
"14",-0.152160558895811
"15",-0.194315738468867
"16",0.156516089807445
"17",0.143797861895484
"18",0.112969759454497
"19",0.141000897257714
"20",0.159982486927606
"21",0.154039276250567
"22",0.232335244973941
"23",0.187043911320956
"24",0.197306471680486
"25",0.196607019866194
"26",0.192814085255443
"27",0.218052027906632
"28",0.184812255473857
"29",0.217327255292513
"30",0.20159475502792
"31",0.177155084800134
"32",0.170005466047907
"33",0.19336941122202
"34",0.239778006503035
"35",0.225744048643761
"36",0.218797228981939
"37",0.211023344774283
"38",0.198196715146193
"39",0.188476784006795
"40",0.246019454955687
"41",0.210201671665301
"42",0.182532589849555
"43",0.178179124891598
"44",0.172410704056582
"45",0.194483681978193
"46",0.201794304200122
"47",0.167966521644122
"48",0.142775580227082
"49",0.171926780919688
"50",0.182271512694679
"51",0.226496180397665
"52",0.10591392098032
"53",0.134684595645157
"54",0.137845540447875
"55",0.142060912986536
"56",0.188740577615188
"57",0.143010575868297
"58",0.13187147079447
"59",0.10235018717288
"60",0.0979863761523144
"61",0.082229154115186
"62",0.0636090985654449
"63",0.0612881896922458
"64",0.0389713478247272
"65",0.0597664835867706
"66",0.0332580263104346
"67",0.0296036890183003
"68",-0.000934430794659455
"69",0.00837701457643108
"70",-0.00741479437368781
"71",-0.00430206031197287
"72",-0.00976565822868627
"73",-0.0363080330008224
"74",-0.0382595519334483
"75",-0.0638800947304707
"76",-0.0777124885901192
"77",-0.0862374691494316
"78",-0.0937272134476865
"79",-0.111007496987318
"80",-0.0966442608521105
"81",-0.105698939303564
"82",-0.0984114936128867
"83",-0.103372647478846
"84",-0.110352043351162
"85",-0.117716742045402
"86",-0.123237740385267
"87",-0.158836500687671
"88",-0.142303874221233
"89",-0.125118497148202
"90",-0.146709938734736
"91",-0.120007771959109
"92",-0.128013853648208
"93",-0.146546272023192
"94",-0.13963074046691
"95",-0.182119620265562
"96",-0.185536791219129
"97",-0.186301294486037
"98",-0.157702668151381
"99",-0.171414767413774
"100",-0.123857663413594
"101",-0.0887756657908178
"102",-0.146168230004119
"103",-0.113831444566878
"104",-0.144485077059192
"105",-0.123917525291855
"106",-0.0796731813652645
"107",-0.134779940205238
"108",-0.124255925156304
"109",-0.121766644848071
"110",-0.117012177499386
"111",-0.134932734349246
"112",-0.13228521792174
"113",-0.0911773624642478
"114",-0.0965503873230023
"115",-0.0993343989066338
"116",-0.0744106766462266
"117",-0.074285160134083
"118",-0.0758920128336927
"119",-0.0869378588011957
"120",-0.078878601084707
"121",-0.0897874449339942
"122",-0.0737392974692729
"123",-0.0699903742594797
"124",-0.0825526725502077
"125",-0.0508952732063044
"126",-0.067256544178452
"127",0.0212129451031757
"128",0.0105307084590783
"129",0.0126720040934768
"130",0.0163040625486174
"131",0.0270768073122935
"132",0.0370117880597861
"133",0.0404677933367216
"134",-0.00363416324479219
"135",0.0134075889636993
"136",-0.0412262499763176
"137",-0.021888354651951
"138",-0.034875221509585
"139",-0.0082879891271081
"140",-0.0147072230259858
"141",0.0182770235418783
"142",0.0260548826612752
"143",0.0391012140805263
"144",0.0661482662623811
"145",0.0444791679655852
"146",0.074832091297177
"147",0.158204620608974
"148",0.164922076864823
"149",0.166340018210521
"150",0.164838026382912
"151",0.192722539015034
"152",0.179013946388745
"153",0.214292552614748
"154",0.215237314110593
"155",0.201523376076874
"156",0.175412338877183
"157",0.149398506175674
"158",0.0924069050830303
"159",0.0862067943555476
"160",0.0850479511824117
"161",0.130224057849773
"162",0.119464346895414
"163",0.115707265456591
"164",0.0903503471494472
"165",0.105015444139988
"166",0.0925449425311733
"167",0.0930697444101042
"168",0.119090149599399
"169",0.0801699678954992
"170",0.103029553904518
"171",0.0937268666039646
"172",0.109182125476581
"173",0.102396941305158
"174",0.156269685671337
"175",0.0916179634036998
"176",0.109722354856452
"177",-0.00216534848741507
"178",-0.0309300554897637
"179",-0.0252400618935825
"180",-0.0600647439613661
"181",-0.0340017830307892
"182",-0.0536487835080945
"183",-0.00230613414769796
"184",-0.0200633541254024
"185",-0.0321704715058762
"186",0.00346191433893853
"187",0.0419529472021858
"188",0.0425055759277215
"189",0.0637651970869251
"190",0.0598966263880882
"191",0.0654835015346159
"192",0.0878340933495071
"193",0.076811674241111
"194",0.0794399302231378
"195",0.0476964699257346
"196",0.0479532148775746
"197",0.0536319381542015
"198",0.0672070571759408
"199",0.0768341858582808
"200",0.0719911505553498
"201",0.108105075686274
"202",0.118827279361774
"203",0.106823355909328
"204",0.109524132197622
"205",0.158797825512552
"206",0.159697178139354
"207",0.171145495384228
"208",0.149675598870873
"209",0.109865287695303
"210",0.172073542217272
"211",0.143438913893317
"212",0.12954113060694
"213",0.168588282393896
"214",0.206377170737914
"215",0.191607019798844
"216",0.158241563617953
"217",0.153891685325083
"218",0.136627001275977
"219",0.130863325259043
"220",0.183750889295627
"221",0.142241187862802
"222",0.154499056876922
"223",0.0918166417369915
"224",0.0653953733244547
"225",0.0581222432262668
"226",0.0769639795183273
"227",0.0887046111418455
"228",0.0924330941868141
"229",0.0942492415017779
"230",0.116520130942326
"231",0.10497618821559
"232",0.142801822727403
"233",0.145582191002988
"234",0.142236323378218
"235",0.146954675997593
"236",0.167463851632839
"237",0.143681611974197
"238",0.110573388766043
"239",0.118665369970169
"240",0.108246266367198
"241",0.0624872530034058
"242",0.0857171260848277
"243",0.0486454838828733
"244",0.0722389982441837
"245",0.0836785936765628
"246",0.0965516067120678
"247",0.0678885287161496
"248",0.0539900119201797
"249",0.0299945619001952
"250",0.070224822686255
"251",0.0821468127768369
"252",0.0788986907206504
"253",0.114146885525438
"254",0.120208167409555
"255",0.120917079567955
"256",0.0944176669138999
"257",0.122034683346122
"258",0.102336467478994
"259",0.105519184640474
"260",0.113176181490706
"261",0.0939513239438666
"262",0.0720508574392671
"263",0.0762398923175152
"264",0.0679256972595078
"265",0.10574469282145
"266",0.0802138106972475
"267",0.0793961333273438
"268",0.0863975168906819
"269",0.0575350172937742
"270",0.0587333792994991
"271",0.0503982665236125
"272",0.0146045834078575
"273",0.00912264894328502
"274",0.0250655905458668
"275",-0.0320437054391114
"276",0.0031341123980913
"277",-0.0243444171868244
"278",-0.0117587128540854
"279",-0.0188255361207743
"280",-0.0070237054326051
"281",-0.0618916672250333
"282",-0.0476458532349282
"283",-0.0730863885194661
"284",-0.0717149144040939
"285",-0.0728061011616329
"286",-0.0798877129246434
"287",-0.123031965621215
"288",-0.0842577354636428
"289",-0.0694896546107706
"290",-0.0743612511194654
"291",-0.0808976540030862
"292",-0.0802432250927308
"293",-0.0309277106667636
"294",-0.0546324086711459
"295",-0.0377019375014842
"296",-0.0890683707788307
"297",-0.0994905435080989
"298",-0.123259816709387
"299",-0.109385636834014
"300",-0.0906342237683761
"301",-0.0926382474028853
"302",-0.0635895013460094
"303",-0.0634202573482609
"304",-0.0444843706502688
"305",-0.0119176372176142
"306",0.0267156301341892
"307",0.0129575461850263
"308",-0.0202331762610686
"309",0.0382354044857996
"310",0.0341170790821677
"311",-0.148837003440883
"312",-0.137942082895859
"313",-0.13379844526321
"314",-0.109060865992664
"315",-0.114569340464436
"316",-0.139800826487124
"317",-0.116259890587257
"318",-0.127932829473999
"319",-0.148559331044097
"320",-0.098486551471266
"321",-0.0925744429900862
"322",-0.0861629555692153
"323",-0.0908729637818434
"324",-0.0764294325512049
"325",-0.0624518783950564
"326",-0.0588891852659059
"327",-0.0827600185436542
"328",-0.0678820445178704
"329",-0.104234528553763
"330",-0.222467046506581
"331",-0.218099946777282
"332",-0.191508006576097
"333",-0.198102217990286
"334",-0.189581768386352
"335",-0.0433197683324098
"336",-0.0556185519785117
"337",-0.101166853060417
"338",-0.10511751940415
"339",-0.119553403557213
"340",-0.166861770501217
"341",-0.157599067511759
"342",-0.176270507108062
"343",-0.18117011725265
"344",-0.216752323767275
"345",-0.235903849481717
"346",-0.235288619533564
"347",-0.245795223600338
"348",-0.255272785607588
"349",-0.244226209442815
"350",-0.205594006564159
"351",-0.210193579916311
"352",-0.208452235614798
"353",-0.212309642917805
"354",-0.180554452154091
"355",-0.198804891894517
"356",-0.244214257947343
"357",-0.216300730867329
"358",-0.215347322909911
"359",-0.207439441811938
"360",-0.189384656180905
"361",-0.163675890554497
"362",-0.156252377044429
"363",-0.160862542042322
"364",-0.156780221285658
"365",-0.163900822701618
"366",-0.153884394468814
"367",-0.159049847848435
"368",-0.141264841859597
"369",-0.152818525854726
"370",-0.158661178363323
"371",-0.143480994395787
"372",-0.099321944917232
"373",-0.10705828942292
"374",-0.0802398614908425
"375",-0.0638345749612209
"376",-0.0707504910765337
"377",-0.092801438463982
"378",-0.108789525338818
"379",-0.098237350423101
"380",-0.110705582889115
"381",-0.0432717355861396
"382",-0.0280795243953955
"383",-0.0567419656795419
"384",-0.0456769702248241
"385",-0.00893547894183573
"386",-0.108500285781181
"387",-0.0742632431611484
"388",-0.0459876916384889
"389",-0.0768268792142391
