"","x"
"1",0.850711934476829
"2",-0.0309800183658076
"3",0.89478890326686
"4",1.15929757980947
"5",0.211559418465497
"6",1.21617800957966
"7",0.841587333962366
"8",0.931101656212075
"9",1.58873776854786
"10",0.242674247199991
"11",1.20529016648878
"12",0.863387768408549
"13",0.512904098293794
"14",0.456399719366759
"15",0.325400535217887
"16",0.957023461784387
"17",0.931138005862871
"18",0.877754666837743
"19",0.0465799902825521
"20",-1.02311613212807
"21",0.28625621151641
"22",0.928968373537635
"23",1.03325498789526
"24",0.863456747190046
"25",-0.150724479726282
"26",0.277305181262051
"27",0.698643480930548
"28",0.43609207790524
"29",1.41027614299525
"30",0.326226089416206
"31",0.50422873138167
"32",-0.704886359269079
"33",-1.0940610925917
"34",-2.1409708164335
"35",-1.24191851007633
"36",-2.07168271599768
"37",-1.48182179313518
"38",-0.669705722874224
"39",0.200674364501619
"40",0.543601542255126
"41",0.698930340681573
"42",-1.15940086645544
"43",0.872179648861428
"44",-0.842445431513015
"45",-0.844429341801225
"46",-0.109572818757471
"47",1.37362107931412
"48",-0.264921664009467
"49",-0.313882174019525
"50",-0.447888367412576
"51",-1.79694079439459
"52",-0.891817138179618
"53",-0.864991178089328
"54",-0.673204146819107
"55",-1.24864131548392
"56",-1.00921772060483
"57",-0.458049710657215
"58",-1.43458238435881
"59",-0.792601623348618
"60",-1.52828322990336
"61",-0.901872203468439
"62",0.535130567750242
"63",1.20110578749168
"64",0.0444817528792261
"65",0.204347703475217
"66",-0.544038023486744
"67",-0.0640077336049899
"68",-0.130887359791137
"69",0.437138359011226
"70",0.300457271303319
"71",0.419775197257399
"72",0.52613570974329
"73",-1.28685202808794
"74",-0.642294132690452
"75",0.144024041688163
"76",-0.595224953717639
"77",-4.02025988497237e-06
"78",0.535694317952596
"79",0.542918579092508
