"","x"
"1",1.069549612427
"2",0.126481229994058
"3",0.727145827897741
"4",0.544658511880413
"5",-0.113357442129217
"6",-0.0607009363922191
"7",-0.035553695029974
"8",0.0270708647546955
"9",0.351876715775118
"10",0.690964419007807
"11",-0.21276607317769
"12",-0.0650642789635371
"13",-0.512157774552705
"14",-0.319644785157294
"15",-0.39525232627375
"16",-0.432944771199708
"17",0.646324585712206
"18",0.0275511995344839
"19",-0.672178321583947
"20",0.137479903611073
"21",-0.0711415773430817
"22",-0.758461785462724
"23",0.119159741661711
"24",-0.343971700931752
"25",0.444023982311725
"26",1.14419315374288
"27",0.528861303566202
"28",-0.339954291846657
"29",-0.400906098187823
"30",-0.416268031510661
"31",-0.938358381243753
"32",-0.46470138570898
"33",0.100972772835256
"34",-1.42001840192015
"35",-0.232731039393572
"36",-0.162057065823467
"37",0.742896092224782
"38",0.802062721206174
"39",-1.56766170688761
"40",-0.218174684611854
"41",0.648762246756899
"42",-0.0739870297149878
"43",2.14616426610163
"44",-0.0415206683435855
"45",-0.376216696525635
"46",0.645663643090873
"47",0.489201396190498
"48",-0.126231114676034
"49",0.364561940724444
"50",-0.14150074289458
"51",-0.660305724742782
"52",0.155635330253054
"53",0.305103499719844
"54",-0.0892976918666882
"55",-0.122960111138327
"56",0.2360279877189
"57",0.43481234517808
"58",0.572491700664143
"59",0.119755476259434
"60",0.562872233024969
"61",0.188657699270711
"62",-0.604233446471963
"63",-1.80851246841996
"64",-0.248400775845572
"65",-0.372665250280362
"66",-0.50525804611477
"67",-1.82865328247629
"68",-1.66193007285613
"69",0.167712336304435
"70",-0.308209416285726
"71",-0.981718736995058
"72",0.128263449528738
"73",0.0719342283658249
"74",0.858145623840898
"75",0.984679666587035
"76",1.93618293859482
"77",1.42595000087549
"78",-0.494044053676585
"79",-0.0739706917355005
