"","mean","0.025quant","0.975quant"
"as.factor(x1)1",1.02558678614739,0.923213636404974,1.13918981321413
"as.factor(x2)1",1.31925128653316,0.86608324799629,2.00873247986839
"as.factor(x3)0.5",1.53396366986002,1.498023913142,1.57072847769606
"as.factor(x3)1",1.39514434815073,1.37271827665131,1.41793734143784
"as.factor(x3)2",1.50255564520028,1.34566491935029,1.67765643953015
"x4",1.02379979845576,0.979404944048604,1.07016097886993
"x5",0.996066055927826,0.975835120865586,1.01669637595501
"x6",1.00516457707527,0.986480775691734,1.02418289506142
"x7",0.996782193536053,0.987495186818782,1.00614683363369
