"","x"
"1",1.40236381915068
"2",1.69466987100787
"3",1.44129295080981
"4",0.995024720777964
"5",1.31630694031579
"6",-0.850606785706918
"7",-0.845325731524316
"8",0.361108941236344
"9",0.616098366427733
"10",0.323591894399289
"11",-0.301150696936701
"12",0.234706825579739
"13",1.32381520293729
"14",1.49171471681048
"15",-4.01461382751089
"16",-3.54118242905547
"17",-2.24967069363699
"18",-1.97161164708211
"19",-1.40106906398399
"20",-0.926608280064281
"21",-1.07150563704125
"22",-0.822861699337307
"23",-0.362497943088419
"24",-0.36001527097843
"25",-0.855616747492404
"26",-0.33134320062929
"27",0.87614489821017
"28",0.717797620245928
"29",0.522596911127331
"30",0.836420549277248
"31",0.613626653725072
"32",-0.0558128995375856
"33",0.165221410816317
"34",-0.537848269818965
"35",-0.321037549893153
"36",-0.465116663273296
"37",-0.188064357477658
"38",2.04812050471507
"39",2.09223335595495
"40",2.00184250002815
"41",-1.67320997234346
"42",-0.90935386905469
"43",-1.44584938691588
"44",-1.58678087342841
"45",-1.53009060707269
"46",-1.33950726172259
"47",-1.43720125831887
"48",-1.8359017280552
"49",-1.89671671947423
"50",-3.18104416028487
"51",-3.22541698372787
"52",0.0562993812394788
"53",1.09938943957784
"54",1.11051109917919
"55",0.74401044658469
"56",0.906495077536383
"57",-0.649171506940198
"58",-0.133872371069238
"59",1.01194450094031
"60",1.42725233645684
"61",1.38934918607043
"62",-0.581671841425826
"63",-0.918892831394855
"64",-0.723971422664632
"65",-0.268267229712044
"66",0.393553180996257
"67",0.906268189503411
"68",0.885718762471422
"69",1.18214641716398
"70",1.14983330088272
"71",0.711503619637013
"72",1.08647413474125
"73",1.69153321617526
"74",1.87893793250221
"75",1.72332567977368
"76",1.60781303312267
"77",1.46058827109308
"78",0.417850143912482
"79",0.902076966702065
