"","x"
"282",-0.0482823554360762
"283",-0.0743022545630369
"284",-0.0731607561662475
"285",-0.074539533928031
"286",-0.0817833933373691
"287",-0.125642714831906
"288",-0.0879750067628162
"289",-0.0729468713643571
"290",-0.0779065731459933
"291",-0.0843020953975589
"292",-0.0844434346314555
"293",-0.0345993368518413
"294",-0.0571580334114916
"295",-0.0412182251515144
"296",-0.0938511120681514
"297",-0.106778827282355
"298",-0.13089109184434
"299",-0.11711713194979
"300",-0.0997749916690324
"301",-0.10216659773291
"302",-0.0727420711342851
"303",-0.0647424291680671
"304",-0.0469200032404917
"305",-0.0142701080073831
"306",0.0235205041845404
"307",0.00898132481887745
"308",-0.0230802443631658
"309",0.0283079390945248
"310",0.0259524770869396
"311",-0.15931320554199
"312",-0.14752477604596
"313",-0.144098546267882
"314",-0.120122459402342
"315",-0.123521559205343
"316",-0.148890298372997
"317",-0.126273901707537
"318",-0.138313206911108
"319",-0.15728110754234
"320",-0.105710665414303
"321",-0.100414120094828
"322",-0.0939349790253572
"323",-0.0992433412469946
"324",-0.0845115822825
"325",-0.0715437454080946
"326",-0.0684040145605266
"327",-0.0911709652535033
"328",-0.0765573884110316
"329",-0.112727554448712
"330",-0.226397025521773
"331",-0.222018864473504
"332",-0.193593146159733
"333",-0.199644501365625
"334",-0.190229259985555
"335",-0.0398226841474063
"336",-0.0502454444601872
"337",-0.0986597940479198
"338",-0.103299661080294
"339",-0.121143237036125
"340",-0.170536682944357
"341",-0.160840860692318
"342",-0.181334987211628
"343",-0.184016026424938
"344",-0.219347379276007
"345",-0.237594078203182
"346",-0.235922806834849
"347",-0.247383740249032
"348",-0.256938486471041
"349",-0.245838034083523
"350",-0.203580199201738
"351",-0.208188495640132
"352",-0.206596284036645
"353",-0.210512362035171
"354",-0.178547596003255
"355",-0.196767442076884
"356",-0.244157034775044
"357",-0.215368985441341
"358",-0.214616478215796
"359",-0.208075245421228
"360",-0.18635248451256
"361",-0.164331700652321
"362",-0.157613721469283
"363",-0.161545245107009
"364",-0.157256080846292
"365",-0.166103595220466
"366",-0.15492906533839
"367",-0.158490885053039
"368",-0.140625837343653
"369",-0.150978847977878
"370",-0.158501040182881
"371",-0.142951185303864
"372",-0.105094854009977
"373",-0.110450494869787
"374",-0.0883648797385069
"375",-0.0721657263230479
"376",-0.0801192253041334
"377",-0.101502859420973
"378",-0.117520382415351
"379",-0.10750215904692
"380",-0.119596607904157
"381",-0.0496921201215209
"382",-0.0321410291428712
"383",-0.0611456801972362
"384",-0.0511318289097611
"385",-0.0150117228211906
"386",-0.110743172251122
"387",-0.0778117342942847
"388",-0.0510709316485844
"389",-0.0792538621878626
